CODE,SECTION,DATE,ROOM,PROFESSOR
GEO2113,,1460644200,Not available at this time.,Quentin Gall
GEO2164,,1461438000,Not available at this time.,Ingrid Kjarsgaard
GEO2166,,1461178800,Not available at this time.,Donald Cummings
GEO2321,,1460989800,Not available at this time.,Pascal Audet
GEO2564,,1461438000,Not available at this time.,Gabriel Machado
GEO2566,,1461178800,Not available at this time.,Simone Dumas
GEO3163,,1461438000,Not available at this time.,Jonathan O'Neil
GEO3167,,1461076200,Not available at this time.,Ingrid Kjarsgaard
GEO3382,,1461335400,Not available at this time.,Olivier Nadeau
GEO3563,,1461438000,Not available at this time.,Jonathan O'Neil
GEO3742,,1460678400,Not available at this time.,André Guy Tranquille Temgoua
GEO3782,,1461335400,Not available at this time.,Olivier Nadeau
GEO4354,,1460833200,Not available at this time.,Bahram Daneshfar
MAT1300,C,1461524400,Not available at this time.,Termeh Kousha
MAT1300,C,1461524400,Not available at this time.,Termeh Kousha
MAT1300,F,1461524400,Not available at this time.,Elizabeth Maltais
MAT1302,A,1460644200,Not available at this time.,Hadi Salmasian
MAT1302,A,1460644200,Not available at this time.,Hadi Salmasian
MAT1302,A,1460644200,Not available at this time.,Hadi Salmasian
MAT1302,A,1460644200,Not available at this time.,Hadi Salmasian
MAT1302,A,1460644200,Not available at this time.,Hadi Salmasian
MAT1302,B,1460644200,Not available at this time.,Roberto Pirisi
MAT1302,D,1460644200,Not available at this time.,Catalin Rada
MAT1302,D,1460644200,Not available at this time.,Catalin Rada
MAT1302,F,1460644200,Not available at this time.,Xinhou Hua
MAT1318,B,1460644200,Not available at this time.,Rachelle Miron
MAT1320,D,1460919600,Not available at this time.,Mohammad Bardestani
MAT1320,D,1460919600,Not available at this time.,Mohammad Bardestani
MAT1320,F,1460919600,Not available at this time.,Xinhou Hua
MAT1322,A,1461438000,Not available at this time.,Elisabeth Fink
MAT1322,A,1461438000,Not available at this time.,Elisabeth Fink
MAT1322,B,1461438000,Not available at this time.,Steven Desjardins
MAT1322,B,1461438000,Not available at this time.,Steven Desjardins
MAT1322,C,1461438000,Not available at this time.,Aziz Khanchi
MAT1322,C,1461438000,Not available at this time.,Aziz Khanchi
MAT1322,E,1461438000,Not available at this time.,Rachelle Miron
MAT1322,E,1461438000,Not available at this time.,Rachelle Miron
MAT1325,,1460660400,Not available at this time.,Monica Nevins
MAT1330,D,1460764800,Not available at this time.,Abdulrahman Karouma
MAT1330,D,1460764800,Not available at this time.,Abdulrahman Karouma
MAT1332,B,1461006000,Not available at this time.,Robert Smith
MAT1332,B,1461006000,Not available at this time.,Robert Smith
MAT1332,C,1461006000,Not available at this time.,Petko Kitanov
MAT1332,C,1461006000,Not available at this time.,Petko Kitanov
MAT1332,D,1461006000,Not available at this time.,Catalin Rada
MAT1339,B,1460660400,Not available at this time.,Thomas O'Neill
MAT1339,B,1460660400,Not available at this time.,Thomas O'Neill
MAT1341,C,1461178800,Not available at this time.,Marc Bagnol
