CODE,SECTION,TYPE,DAY,START,END,ROOM,NAME,PROFESSOR
CML1203,D,Lecture 1,2,13:00,14:30,FTX 315,CRIMINAL LAW AND PROCEDURE,Vanessa MacDonnell
CML1203,D,Discussion Group 1,2,14:30,15:30,FTX 315,CRIMINAL LAW AND PROCEDURE,Vanessa MacDonnell
CML1203,D,Seminar 1,4,10:00,11:30,FTX 402,CRIMINAL LAW AND PROCEDURE,Vanessa MacDonnell
CML1203,E,Lecture 1,2,19:00,20:30,FSS 4014,CRIMINAL LAW AND PROCEDURE,Brian Holowka
CML1203,E,Discussion Group 1,4,20:30,21:30,MRT 015,CRIMINAL LAW AND PROCEDURE,Brian Holowka
CML1203,E,Seminar 1,4,19:00,20:30,MRT 015,CRIMINAL LAW AND PROCEDURE,Brian Holowka
CML1203,F,Lecture 1,2,13:00,14:30,FTX 416,CRIMINAL LAW AND PROCEDURE,Carissima Mathen
CML1203,F,Discussion Group 1,2,14:30,15:30,FTX 416,CRIMINAL LAW AND PROCEDURE,Carissima Mathen
CML1203,F,Seminar 1,4,14:30,16:00,FTX 402,CRIMINAL LAW AND PROCEDURE,Carissima Mathen
CML1203,G,Lecture 1,2,19:00,20:30,FTX 102,CRIMINAL LAW AND PROCEDURE,Jeffrey Johnston
CML1203,G,Discussion Group 1,2,20:30,21:30,FTX 102,CRIMINAL LAW AND PROCEDURE,Jeffrey Johnston
CML1203,G,Seminar 1,4,17:30,19:00,FTX 235,CRIMINAL LAW AND PROCEDURE,Jeffrey Johnston
CML1203,H,Lecture 1,2,13:00,14:30,FTX 402,CRIMINAL LAW AND PROCEDURE,Jennie Abell
CML1203,H,Discussion Group 1,2,14:30,15:30,FTX 402,CRIMINAL LAW AND PROCEDURE,Jennie Abell
CML1203,H,Seminar 1,4,13:00,14:30,DMS 9161,CRIMINAL LAW AND PROCEDURE,Jennie Abell
CML1207,A,Lecture 1,1,13:00,14:30,FTX 316,TORTS,John Currie
CML1207,A,Discussion Group 1,3,14:30,15:30,FTX 316,TORTS,John Currie
CML1207,A,Seminar 1,3,13:00,14:30,FTX 316,TORTS,John Currie
CML1207,B,Lecture 1,1,13:00,14:30,THN 133,TORTS,Jamie Liew
CML1207,B,Discussion Group 1,3,14:30,15:30,FTX 402,TORTS,Jamie Liew
CML1207,B,Seminar 1,3,13:00,14:30,FTX 402,TORTS,Jamie Liew
CML1207,C,Lecture 1,1,13:00,14:30,FTX 136,TORTS,Sarah Morales
CML1207,C,Discussion Group 1,3,14:30,15:30,FTX 416,TORTS,Sarah Morales
CML1207,C,Seminar 1,3,13:00,14:30,FTX 416,TORTS,Sarah Morales
CML1207,D,Lecture 1,1,13:00,14:30,FTX 315,TORTS,Heather McLeod-Kilmurray
CML1207,D,Discussion Group 1,3,14:30,15:30,FTX 102,TORTS,Heather McLeod-Kilmurray
CML1207,D,Seminar 1,3,13:00,14:30,FTX 102,TORTS,Heather McLeod-Kilmurray
CML1207,E,Lecture 1,1,14:30,16:00,FTX 416,TORTS,Lynda Collins
CML1207,E,Discussion Group 1,3,17:30,18:30,FTX 402,TORTS,Not available at this time.
CML1207,E,Seminar 1,3,16:00,17:30,FTX 402,TORTS,Lynda Collins
CML1207,F,Lecture 1,1,14:30,16:00,FTX 316,TORTS,Bruce Feldthusen
CML1207,F,Discussion Group 1,3,14:30,15:30,Consult the department,TORTS,Bruce Feldthusen
CML1207,F,Seminar 1,2,08:30,10:00,FTX 315,TORTS,Bruce Feldthusen
CML1207,G,Lecture 1,1,13:00,14:30,FSS 9003,TORTS,Rebecca Bromwich
CML1207,G,Discussion Group 1,3,19:00,20:00,FSS 8003,TORTS,Rebecca Bromwich
CML1207,G,Seminar 1,3,17:30,19:00,FSS 8003,TORTS,Rebecca Bromwich
CML1207,H,Lecture 1,1,14:30,16:00,FTX 315,TORTS,Michael Marin
